GEOID,year,county-response-rate,us-response-rate
26133,2010,55.8,66.5
26135,2010,37.3,66.5
26137,2010,52.8,66.5
26139,2010,75.4,66.5
26141,2010,49.1,66.5
26143,2010,39.7,66.5
26145,2010,72.2,66.5
26147,2010,70.7,66.5
26149,2010,66.8,66.5
26151,2010,61.9,66.5
26153,2010,49.6,66.5
26155,2010,73.9,66.5
26157,2010,73.2,66.5
26159,2010,63.1,66.5
26161,2010,73.3,66.5
26163,2010,63.1,66.5
26165,2010,62.7,66.5
27001,2010,40.7,66.5
27003,2010,79.5,66.5
27005,2010,59.7,66.5
27007,2010,64.5,66.5
27009,2010,76.4,66.5
27011,2010,60.6,66.5
27013,2010,74.9,66.5
27015,2010,81.4,66.5
27017,2010,70.8,66.5
27019,2010,80.5,66.5
27021,2010,46.7,66.5
27023,2010,75.8,66.5
27025,2010,78.7,66.5
27027,2010,75.1,66.5
27029,2010,57.5,66.5
27031,2010,36.4,66.5
27033,2010,74.7,66.5
27035,2010,60.2,66.5
27037,2010,78.8,66.5
27039,2010,77.3,66.5
27041,2010,63.8,66.5
27043,2010,72.8,66.5
27045,2010,72.7,66.5
27047,2010,75.6,66.5
27049,2010,77,66.5
27051,2010,66.5,66.5
27053,2010,76.2,66.5
27055,2010,78.2,66.5
27057,2010,50.3,66.5
27059,2010,74.6,66.5
27061,2010,57.9,66.5
27063,2010,73.8,66.5
27065,2010,68,66.5
27067,2010,70,66.5
27069,2010,63.3,66.5
27071,2010,63.3,66.5
27073,2010,71.2,66.5
27075,2010,51.3,66.5
27077,2010,29.8,66.5
27079,2010,73.7,66.5
27081,2010,68.1,66.5
27083,2010,75.5,66.5
27085,2010,79.2,66.5
27087,2010,NA,66.5
27089,2010,72.8,66.5
27091,2010,74.6,66.5
27093,2010,72.3,66.5
27095,2010,75,66.5
27097,2010,75.6,66.5
27099,2010,75.3,66.5
27101,2010,68.4,66.5
27103,2010,80.1,66.5
27105,2010,73.9,66.5
27107,2010,68.2,66.5
27109,2010,76.7,66.5
27111,2010,61.2,66.5
27113,2010,72.4,66.5
27115,2010,56.3,66.5
27117,2010,72.8,66.5
27119,2010,68.6,66.5
27121,2010,63.4,66.5
27123,2010,75.6,66.5
27125,2010,73.8,66.5
27127,2010,76.5,66.5
27129,2010,72.2,66.5
27131,2010,75.3,66.5
27133,2010,78.3,66.5
27135,2010,67.7,66.5
27137,2010,68.3,66.5
27139,2010,79.6,66.5
27141,2010,77,66.5
27143,2010,77.4,66.5
27145,2010,74.9,66.5
27147,2010,78.1,66.5
27149,2010,76,66.5
27151,2010,72.6,66.5
27153,2010,62.8,66.5
27155,2010,59.3,66.5
27157,2010,73,66.5
27159,2010,70.1,66.5
27161,2010,76.7,66.5
27163,2010,80.4,66.5
27165,2010,69.3,66.5
27167,2010,69.7,66.5
27169,2010,76.6,66.5
27171,2010,76.2,66.5
27173,2010,74.3,66.5
28001,2010,62.7,66.5
28003,2010,64.5,66.5
28005,2010,53.5,66.5
28007,2010,61.9,66.5
28009,2010,52.8,66.5
28011,2010,53.4,66.5
28013,2010,58.5,66.5
28015,2010,53.2,66.5
28017,2010,64.7,66.5
28019,2010,61.7,66.5
28021,2010,42.6,66.5
28023,2010,54.3,66.5
28025,2010,63.8,66.5
28027,2010,56.9,66.5
28029,2010,62.9,66.5
28031,2010,56.5,66.5
28033,2010,71,66.5
28035,2010,62.4,66.5
28037,2010,53.8,66.5
28039,2010,60,66.5
28041,2010,54.3,66.5
28043,2010,63,66.5
28045,2010,52.1,66.5
28047,2010,59,66.5
28049,2010,62.6,66.5
28051,2010,52.9,66.5
28053,2010,55.4,66.5
28055,2010,36.4,66.5
28057,2010,63.4,66.5
28059,2010,61.8,66.5
28061,2010,49.5,66.5
28063,2010,38.2,66.5
28065,2010,54.5,66.5
28067,2010,61.3,66.5
28069,2010,46,66.5
28071,2010,54.7,66.5
28073,2010,62.2,66.5
28075,2010,61.4,66.5
28077,2010,61.4,66.5
28079,2010,59.3,66.5
28081,2010,64.8,66.5
28083,2010,52.7,66.5
28085,2010,67,66.5
28087,2010,64.9,66.5
28089,2010,68.3,66.5
28091,2010,58.4,66.5
28093,2010,62.1,66.5
28095,2010,65.3,66.5
28097,2010,62.1,66.5
28099,2010,57.9,66.5
28101,2010,60,66.5
28103,2010,57.7,66.5
28105,2010,61.1,66.5
28107,2010,57.1,66.5
28109,2010,61.9,66.5
28111,2010,53.1,66.5
28113,2010,59,66.5
28115,2010,66.1,66.5
28117,2010,64.7,66.5
28119,2010,49.5,66.5
28121,2010,70.2,66.5
28123,2010,58.5,66.5
28125,2010,49.9,66.5
28127,2010,57.2,66.5
28129,2010,53.7,66.5
28131,2010,58.8,66.5
28133,2010,54.5,66.5
28135,2010,57.6,66.5
28137,2010,65.8,66.5
28139,2010,64,66.5
28141,2010,62,66.5
28143,2010,47.6,66.5
28145,2010,67.9,66.5
28147,2010,62.6,66.5
28149,2010,61.5,66.5
28151,2010,57,66.5
28153,2010,58.6,66.5
28155,2010,61.7,66.5
28157,2010,40.1,66.5
28159,2010,66,66.5
28161,2010,60.3,66.5
28163,2010,60.9,66.5
29001,2010,70.8,66.5
29003,2010,72.7,66.5
29005,2010,63.2,66.5
29007,2010,70,66.5
29009,2010,58.4,66.5
29011,2010,70.4,66.5
29013,2010,65.9,66.5
29015,2010,48.5,66.5
29017,2010,58.6,66.5
29019,2010,70,66.5
29021,2010,69.8,66.5
29023,2010,60.7,66.5
29025,2010,62.6,66.5
29027,2010,66.1,66.5
29029,2010,38.3,66.5
29031,2010,69.8,66.5
29033,2010,67.6,66.5
29035,2010,53.7,66.5
29037,2010,73.1,66.5
29039,2010,61,66.5
29041,2010,65.1,66.5
29043,2010,70.7,66.5
29045,2010,67.9,66.5
29047,2010,73.6,66.5
29049,2010,70.4,66.5
29051,2010,73.4,66.5
29053,2010,69.8,66.5
29055,2010,60.1,66.5
29057,2010,61,66.5
29059,2010,64.6,66.5
29061,2010,60.6,66.5
29063,2010,66.2,66.5
29065,2010,60,66.5
29067,2010,63.2,66.5
29069,2010,62.5,66.5
29071,2010,71.3,66.5
29073,2010,61.2,66.5
29075,2010,67.7,66.5
29077,2010,71.1,66.5
29079,2010,67.5,66.5
29081,2010,63.6,66.5
29083,2010,68.9,66.5
29085,2010,46.7,66.5
29087,2010,59.8,66.5
29089,2010,61.1,66.5
29091,2010,68.3,66.5
29093,2010,52.6,66.5
29095,2010,66.6,66.5
29097,2010,66.9,66.5
29099,2010,73.2,66.5
29101,2010,66.7,66.5
29103,2010,58.7,66.5
29105,2010,69.3,66.5
29107,2010,69,66.5
29109,2010,67.6,66.5
29111,2010,67.1,66.5
29113,2010,69.8,66.5
29115,2010,67,66.5
29117,2010,70.3,66.5
29119,2010,60.4,66.5
29121,2010,67.7,66.5
29123,2010,66.8,66.5
29125,2010,60.9,66.5
29127,2010,71.9,66.5
29129,2010,53.5,66.5
29131,2010,58.1,66.5
29133,2010,64.7,66.5
29135,2010,69.1,66.5
29137,2010,61.7,66.5
29139,2010,63.7,66.5
29141,2010,46.5,66.5
29143,2010,60.6,66.5
29145,2010,68.7,66.5
29147,2010,69.1,66.5
29149,2010,59.7,66.5
29151,2010,65.3,66.5
29153,2010,54.7,66.5
29155,2010,55.2,66.5
29157,2010,72.1,66.5
29159,2010,69.5,66.5
29161,2010,64,66.5
29163,2010,66.7,66.5
29165,2010,72.4,66.5
29167,2010,65.6,66.5
29169,2010,57,66.5
29171,2010,57.7,66.5
29173,2010,65.9,66.5
29175,2010,66.3,66.5
29177,2010,71.1,66.5
29179,2010,45.2,66.5
29181,2010,53.8,66.5
29183,2010,77.3,66.5
29185,2010,57.6,66.5
29186,2010,70.3,66.5
29187,2010,64.9,66.5
29189,2010,75.2,66.5
29195,2010,66.7,66.5
29197,2010,64.5,66.5
29199,2010,66,66.5
29201,2010,64.8,66.5
29203,2010,57.8,66.5
29205,2010,67.7,66.5
29207,2010,68,66.5
29209,2010,52.4,66.5
29211,2010,58,66.5
29213,2010,48.7,66.5
29215,2010,65,66.5
29217,2010,64.2,66.5
29219,2010,63.6,66.5
29221,2010,54.3,66.5
29223,2010,47.9,66.5
29225,2010,68.9,66.5
29227,2010,59.2,66.5
29229,2010,64.5,66.5
29510,2010,56.7,66.5
30001,2010,56,66.5
30003,2010,53.6,66.5
30005,2010,57.4,66.5
30007,2010,68.2,66.5
30009,2010,54.8,66.5
30011,2010,52.8,66.5
30013,2010,70.1,66.5
30015,2010,59.9,66.5
30017,2010,69.7,66.5
30019,2010,58.6,66.5
30021,2010,67.7,66.5
30023,2010,61.4,66.5
30025,2010,64,66.5
30027,2010,67.5,66.5
30029,2010,57.9,66.5
30031,2010,65.6,66.5
30033,2010,46.9,66.5
30035,2010,61.6,66.5
30037,2010,54.9,66.5
30039,2010,39.6,66.5
30041,2010,62.2,66.5
30043,2010,70.4,66.5
30045,2010,56.1,66.5
30047,2010,35,66.5
30049,2010,68.5,66.5
30051,2010,61.5,66.5
30053,2010,55.3,66.5
30055,2010,54.2,66.5
30057,2010,37.9,66.5
30059,2010,43.2,66.5
30061,2010,47.7,66.5
30063,2010,70.4,66.5
30065,2010,57.3,66.5
30067,2010,55.8,66.5
30069,2010,51.2,66.5
30071,2010,60.4,66.5
30073,2010,67.3,66.5
30075,2010,51.2,66.5
30077,2010,59.7,66.5
30079,2010,65.2,66.5
30081,2010,62.6,66.5
30083,2010,67.6,66.5
30085,2010,60.1,66.5
30087,2010,61.7,66.5
30089,2010,57.3,66.5
30091,2010,60.9,66.5
30093,2010,68.6,66.5
30095,2010,59.5,66.5
30097,2010,55.1,66.5
30099,2010,70.5,66.5
30101,2010,59.6,66.5
30103,2010,58.4,66.5
30105,2010,51.5,66.5
30107,2010,59.3,66.5
30109,2010,62.1,66.5
30111,2010,73.8,66.5
31001,2010,75.5,66.5
31003,2010,70.7,66.5
31005,2010,61.4,66.5
31007,2010,60.5,66.5
31009,2010,50.5,66.5
31011,2010,75.1,66.5
31013,2010,66.6,66.5
31015,2010,54.2,66.5
31017,2010,62.6,66.5
31019,2010,73.1,66.5
31021,2010,69.4,66.5
31023,2010,72.9,66.5
31025,2010,65.6,66.5
31027,2010,69.7,66.5
31029,2010,69.5,66.5
31031,2010,61.6,66.5
31033,2010,67.6,66.5
31035,2010,72.8,66.5
31037,2010,67.2,66.5
31039,2010,73.1,66.5
31041,2010,70.3,66.5
31043,2010,66.8,66.5
31045,2010,65,66.5
31047,2010,69,66.5
31049,2010,69.1,66.5
31051,2010,72.3,66.5
31053,2010,71.4,66.5
31055,2010,70.9,66.5
31057,2010,63.7,66.5
31059,2010,68.3,66.5
31061,2010,67.4,66.5
31063,2010,59.6,66.5
31065,2010,65.7,66.5
31067,2010,74.3,66.5
31069,2010,55.2,66.5
31071,2010,61.6,66.5
31073,2010,55,66.5
31075,2010,60.4,66.5
31077,2010,68.5,66.5
31079,2010,73.2,66.5
31081,2010,70.9,66.5
31083,2010,54.3,66.5
31085,2010,53.9,66.5
31087,2010,56.8,66.5
31089,2010,68.1,66.5
31091,2010,68.5,66.5
31093,2010,73.7,66.5
31095,2010,68.9,66.5
31097,2010,69,66.5
31099,2010,72.6,66.5
31101,2010,57.1,66.5
31103,2010,54.6,66.5
31105,2010,65.2,66.5
31107,2010,62.8,66.5
31109,2010,74.6,66.5
31111,2010,69.2,66.5
31113,2010,65.3,66.5
31115,2010,58.2,66.5
31117,2010,57.6,66.5
31119,2010,71.9,66.5
31121,2010,70.1,66.5
31123,2010,60,66.5
31125,2010,69.1,66.5
31127,2010,68.2,66.5
31129,2010,70.6,66.5
31131,2010,73.1,66.5
31133,2010,62.2,66.5
31135,2010,69.4,66.5
31137,2010,73.2,66.5
31139,2010,75.9,66.5
31141,2010,76.1,66.5
31143,2010,67.6,66.5
31145,2010,70.3,66.5
31147,2010,68.7,66.5
31149,2010,59.8,66.5
31151,2010,69.2,66.5
31153,2010,75.4,66.5
31155,2010,65.9,66.5
31157,2010,65.2,66.5
31159,2010,73.7,66.5
31161,2010,61.7,66.5
31163,2010,62.2,66.5
31165,2010,49.9,66.5
31167,2010,72.1,66.5
31169,2010,72,66.5
31171,2010,59.5,66.5
31173,2010,NA,66.5
31175,2010,68.4,66.5
31177,2010,74.6,66.5
31179,2010,74.1,66.5
31181,2010,70.7,66.5
31183,2010,52.1,66.5
31185,2010,70.8,66.5
32001,2010,68.3,66.5
32003,2010,60.4,66.5
32005,2010,58.9,66.5
32007,2010,57.1,66.5
32009,2010,31.7,66.5
32011,2010,40.2,66.5
32013,2010,58,66.5
32015,2010,50.4,66.5
32017,2010,53.6,66.5
32019,2010,60.6,66.5
32021,2010,53.2,66.5
32023,2010,53.4,66.5
32027,2010,56.1,66.5
32029,2010,47.2,66.5
32031,2010,66.9,66.5
32033,2010,56,66.5
32510,2010,71.1,66.5
33001,2010,54.8,66.5
33003,2010,47.8,66.5
33005,2010,63.5,66.5
33007,2010,59.2,66.5
33009,2010,53.7,66.5
33011,2010,69.5,66.5
33013,2010,67.5,66.5
33015,2010,67.1,66.5
33017,2010,66.8,66.5
33019,2010,56.4,66.5
34001,2010,59.9,66.5
34003,2010,72.4,66.5
34005,2010,75.3,66.5
34007,2010,71.3,66.5
34009,2010,32.6,66.5
34011,2010,66.8,66.5
34013,2010,59.7,66.5
34015,2010,74,66.5
34017,2010,61.3,66.5
34019,2010,75,66.5
34021,2010,69,66.5
34023,2010,71.4,66.5
34025,2010,70.1,66.5
34027,2010,75.4,66.5
34029,2010,63.5,66.5
34031,2010,67.6,66.5
34033,2010,68.3,66.5
34035,2010,75.1,66.5
34037,2010,65.6,66.5
34039,2010,70,66.5
34041,2010,70.4,66.5
35001,2010,67.7,66.5
35003,2010,22.5,66.5
35005,2010,64.4,66.5
35006,2010,48.6,66.5
35007,2010,40.6,66.5
35009,2010,58.7,66.5
35011,2010,47.2,66.5
35013,2010,60.1,66.5
35015,2010,61.9,66.5
35017,2010,49.9,66.5
35019,2010,43.2,66.5
35021,2010,47,66.5
35023,2010,54.3,66.5
35025,2010,60.8,66.5
35027,2010,35.2,66.5
35028,2010,77.5,66.5
35029,2010,56.6,66.5
35031,2010,54.5,66.5
35033,2010,42.4,66.5
35035,2010,49.9,66.5
35037,2010,46.8,66.5
35039,2010,41.9,66.5
35041,2010,59.4,66.5
35043,2010,65.6,66.5
35045,2010,59.4,66.5
35047,2010,43.1,66.5
35049,2010,60.7,66.5
35051,2010,45.2,66.5
35053,2010,49.2,66.5
35055,2010,41.7,66.5
35057,2010,47.7,66.5
35059,2010,49.2,66.5
35061,2010,59.1,66.5
36001,2010,68.7,66.5
36003,2010,51.5,66.5
36005,2010,64,66.5
36007,2010,67.8,66.5
36009,2010,57.4,66.5
36011,2010,63.9,66.5
36013,2010,60.8,66.5
36015,2010,70.8,66.5
36017,2010,58.1,66.5
36019,2010,61.9,66.5
36021,2010,50.4,66.5
36023,2010,66.7,66.5
36025,2010,49.9,66.5
36027,2010,65.7,66.5
36029,2010,69.6,66.5
36031,2010,51.5,66.5
36033,2010,59.4,66.5
36035,2010,62.8,66.5
36037,2010,70.7,66.5
36039,2010,49.7,66.5
36041,2010,40,66.5
36043,2010,67,66.5
36045,2010,59.1,66.5
36047,2010,57.2,66.5
36049,2010,66.2,66.5
36051,2010,66.6,66.5
36053,2010,66.7,66.5
36055,2010,72.7,66.5
36057,2010,58.5,66.5
36059,2010,70.4,66.5
36061,2010,66.2,66.5
36063,2010,69.3,66.5
36065,2010,65,66.5
36067,2010,71.1,66.5
36069,2010,70.1,66.5
36071,2010,61.9,66.5
36073,2010,66.8,66.5
36075,2010,63.5,66.5
36077,2010,57,66.5
36079,2010,66.8,66.5
36081,2010,60.8,66.5
36083,2010,65.8,66.5
36085,2010,65.1,66.5
36087,2010,71.6,66.5
36089,2010,62.3,66.5
36091,2010,71.1,66.5
36093,2010,69.7,66.5
36095,2010,58.4,66.5
36097,2010,58.6,66.5
36099,2010,63.5,66.5
36101,2010,60.7,66.5
36103,2010,67.6,66.5
36105,2010,42.5,66.5
36107,2010,71.7,66.5
36109,2010,67.5,66.5
36111,2010,57.4,66.5
36113,2010,57.8,66.5
36115,2010,61.6,66.5
36117,2010,68.2,66.5
36119,2010,67.9,66.5
36121,2010,64.9,66.5
36123,2010,56.5,66.5
37001,2010,67.1,66.5
37003,2010,67.3,66.5
37005,2010,44.9,66.5
37007,2010,55.2,66.5
37009,2010,49.8,66.5
37011,2010,38.3,66.5
37013,2010,61.8,66.5
37015,2010,51.3,66.5
37017,2010,46.9,66.5
37019,2010,53.6,66.5
37021,2010,64.7,66.5
37023,2010,63.2,66.5
37025,2010,70.4,66.5
37027,2010,67.9,66.5
37029,2010,64,66.5
37031,2010,46.9,66.5
37033,2010,62.3,66.5
37035,2010,68.3,66.5
37037,2010,66.7,66.5
37039,2010,45.1,66.5
37041,2010,65.4,66.5
37043,2010,50.1,66.5
37045,2010,65.6,66.5
37047,2010,57.9,66.5
37049,2010,68.3,66.5
37051,2010,64.7,66.5
37053,2010,58.6,66.5
37055,2010,45.6,66.5
37057,2010,68.4,66.5
37059,2010,68.1,66.5
37061,2010,51.6,66.5
37063,2010,67.7,66.5
37065,2010,64.4,66.5
37067,2010,68.5,66.5
37069,2010,62,66.5
37071,2010,68.3,66.5
37073,2010,58.9,66.5
37075,2010,31.1,66.5
37077,2010,65.7,66.5
37079,2010,61.1,66.5
37081,2010,68.5,66.5
37083,2010,59.4,66.5
37085,2010,61.8,66.5
37087,2010,53.1,66.5
37089,2010,60.5,66.5
37091,2010,58.9,66.5
37093,2010,63.2,66.5
37095,2010,48.4,66.5
37097,2010,69.9,66.5
37099,2010,33.7,66.5
37101,2010,69.4,66.5
37103,2010,59.7,66.5
37105,2010,67.7,66.5
37107,2010,65.3,66.5
37109,2010,69,66.5
37111,2010,57.7,66.5
37113,2010,42.9,66.5
37115,2010,54.3,66.5
37117,2010,63,66.5
37119,2010,67.3,66.5
37121,2010,55.3,66.5
37123,2010,33.3,66.5
37125,2010,61.1,66.5
37127,2010,67,66.5
37129,2010,68.5,66.5
37131,2010,46.1,66.5
37133,2010,65.6,66.5
37135,2010,73,66.5
37137,2010,47.7,66.5
37139,2010,68.2,66.5
37141,2010,62.6,66.5
37143,2010,62.7,66.5
37145,2010,68.7,66.5
37147,2010,63.9,66.5
37149,2010,52.1,66.5
37151,2010,67.7,66.5
37153,2010,57.9,66.5
37155,2010,54.9,66.5
37157,2010,69.3,66.5
37159,2010,65.9,66.5
37161,2010,57.2,66.5
37163,2010,59.5,66.5
37165,2010,60.6,66.5
37167,2010,63.6,66.5
37169,2010,65.7,66.5
37171,2010,66.9,66.5
37173,2010,33.9,66.5
37175,2010,52.7,66.5
37177,2010,51.1,66.5
37179,2010,73.5,66.5
37181,2010,63.3,66.5
37183,2010,71.8,66.5
37185,2010,53.6,66.5
37187,2010,58.2,66.5
37189,2010,52.8,66.5
37191,2010,65.9,66.5
37193,2010,62.7,66.5
37195,2010,65.1,66.5
37197,2010,65.5,66.5
37199,2010,48.2,66.5
38001,2010,61.1,66.5
38003,2010,66.7,66.5
38005,2010,57.1,66.5
38007,2010,52.3,66.5
38009,2010,52.8,66.5
38011,2010,67.3,66.5
38013,2010,50.4,66.5
38015,2010,77.7,66.5
38017,2010,73.9,66.5
38019,2010,62.4,66.5
38021,2010,63.1,66.5
38023,2010,51.7,66.5
38025,2010,55.3,66.5
38027,2010,64.4,66.5
38029,2010,61,66.5
38031,2010,68.5,66.5
38033,2010,57.3,66.5
38035,2010,70.1,66.5
38037,2010,55.7,66.5
38039,2010,62.9,66.5
38041,2010,61.8,66.5
38043,2010,50.9,66.5
38045,2010,66.3,66.5
38047,2010,61.1,66.5
38049,2010,65.1,66.5
38051,2010,56.8,66.5
38053,2010,60.2,66.5
38055,2010,55.2,66.5
38057,2010,65.5,66.5
38059,2010,72,66.5
38061,2010,50,66.5
38063,2010,60.5,66.5
38065,2010,66.3,66.5
38067,2010,68,66.5
38069,2010,69.9,66.5
38071,2010,67.3,66.5
38073,2010,66.7,66.5
38075,2010,60.1,66.5
38077,2010,62.2,66.5
38079,2010,55.2,66.5
38081,2010,68.4,66.5
38083,2010,59.9,66.5
38085,2010,NA,66.5
38087,2010,51.3,66.5
38089,2010,68.9,66.5
38091,2010,55.3,66.5
38093,2010,67.6,66.5
38095,2010,56.5,66.5
38097,2010,70.5,66.5
38099,2010,69.8,66.5
38101,2010,69.6,66.5
38103,2010,64.3,66.5
38105,2010,66.8,66.5
39001,2010,63.5,66.5
39003,2010,70.2,66.5
39005,2010,72.7,66.5
39007,2010,65.3,66.5
39009,2010,63,66.5
39011,2010,76.3,66.5
39013,2010,66.9,66.5
39015,2010,66,66.5
39017,2010,72,66.5
39019,2010,64.9,66.5
39021,2010,70,66.5
39023,2010,69.5,66.5
39025,2010,73.5,66.5
39027,2010,68.3,66.5
39029,2010,67.5,66.5
39031,2010,72,66.5
39033,2010,70,66.5
39035,2010,65.3,66.5
39037,2010,74.6,66.5
39039,2010,72.9,66.5
39041,2010,78.1,66.5
39043,2010,66.7,66.5
39045,2010,72.7,66.5
39047,2010,68.8,66.5
39049,2010,66,66.5
39051,2010,75,66.5
39053,2010,64,66.5
39055,2010,74.9,66.5
39057,2010,73.6,66.5
39059,2010,66.2,66.5
39061,2010,67.2,66.5
39063,2010,71,66.5
39065,2010,68.5,66.5
39067,2010,58.6,66.5
39069,2010,72.6,66.5
39071,2010,64.1,66.5
39073,2010,65,66.5
39075,2010,71.8,66.5
39077,2010,69.6,66.5
39079,2010,66.3,66.5
39081,2010,65.2,66.5
39083,2010,67.9,66.5
39085,2010,75,66.5
39087,2010,64.9,66.5
39089,2010,71.3,66.5
39091,2010,57.6,66.5
39093,2010,72.1,66.5
39095,2010,67.3,66.5
39097,2010,72,66.5
39099,2010,68.1,66.5
39101,2010,67.1,66.5
39103,2010,77,66.5
39105,2010,65.7,66.5
39107,2010,73.1,66.5
39109,2010,74.3,66.5
39111,2010,61.9,66.5
39113,2010,68.1,66.5
39115,2010,57.2,66.5
39117,2010,66.5,66.5
39119,2010,68.5,66.5
39121,2010,62.5,66.5
39123,2010,51.8,66.5
39125,2010,69.1,66.5
39127,2010,65.7,66.5
39129,2010,67.5,66.5
39131,2010,64.7,66.5
39133,2010,70.8,66.5
39135,2010,70.4,66.5
39137,2010,74.7,66.5
39139,2010,69,66.5
39141,2010,67.7,66.5
39143,2010,72.8,66.5
39145,2010,65.4,66.5
39147,2010,71.3,66.5
39149,2010,71.9,66.5
39151,2010,73.3,66.5
39153,2010,71.6,66.5
39155,2010,69.3,66.5
39157,2010,70,66.5
39159,2010,72.8,66.5
39161,2010,74,66.5
39163,2010,63.9,66.5
39165,2010,76.5,66.5
39167,2010,69.6,66.5
39169,2010,73.4,66.5
39171,2010,67.7,66.5
39173,2010,70.1,66.5
39175,2010,73.1,66.5
40001,2010,52.2,66.5
40003,2010,55.1,66.5
40005,2010,53.6,66.5
40007,2010,51.2,66.5
40009,2010,57.8,66.5
40011,2010,49.1,66.5
40013,2010,51.9,66.5
40015,2010,52.9,66.5
40017,2010,71.6,66.5
40019,2010,62.8,66.5
40021,2010,54.4,66.5
40023,2010,52,66.5
40025,2010,45.9,66.5
40027,2010,70.5,66.5
40029,2010,52.4,66.5
40031,2010,62,66.5
40033,2010,55.7,66.5
40035,2010,58.4,66.5
40037,2010,61,66.5
40039,2010,62.6,66.5
40041,2010,47.1,66.5
40043,2010,52.5,66.5
40045,2010,52.3,66.5
40047,2010,68,66.5
40049,2010,59.1,66.5
40051,2010,64,66.5
40053,2010,57.7,66.5
40055,2010,58.2,66.5
40057,2010,47.7,66.5
40059,2010,56.1,66.5
40061,2010,52.6,66.5
40063,2010,53,66.5
40065,2010,61.8,66.5
40067,2010,53.2,66.5
40069,2010,51.2,66.5
40071,2010,66.3,66.5
40073,2010,62.9,66.5
40075,2010,52.4,66.5
40077,2010,51,66.5
40079,2010,56.2,66.5
40081,2010,58.8,66.5
40083,2010,62.6,66.5
40085,2010,55,66.5
40087,2010,64.8,66.5
40089,2010,48.7,66.5
40091,2010,42.5,66.5
40093,2010,62.7,66.5
40095,2010,41.3,66.5
40097,2010,56.6,66.5
40099,2010,53,66.5
40101,2010,61.6,66.5
40103,2010,60.6,66.5
40105,2010,65,66.5
40107,2010,52.6,66.5
40109,2010,64.8,66.5
40111,2010,59.1,66.5
40113,2010,59.8,66.5
40115,2010,58.5,66.5
40117,2010,54.3,66.5
40119,2010,64.5,66.5
40121,2010,51.1,66.5
40123,2010,55.9,66.5
40125,2010,65.4,66.5
40127,2010,51.6,66.5
40129,2010,50.2,66.5
40131,2010,67.5,66.5
40133,2010,56.4,66.5
40135,2010,54.5,66.5
40137,2010,64.3,66.5
40139,2010,57.1,66.5
40141,2010,55.3,66.5
40143,2010,66.3,66.5
40145,2010,64.3,66.5
40147,2010,67.7,66.5
40149,2010,57.7,66.5
40151,2010,61.1,66.5
40153,2010,59.7,66.5
41001,2010,58.1,66.5
41003,2010,73.1,66.5
41005,2010,70.2,66.5
41007,2010,52.7,66.5
41009,2010,66.3,66.5
41011,2010,63,66.5
41013,2010,62,66.5
41015,2010,53.1,66.5
41017,2010,59.1,66.5
41019,2010,64.3,66.5
41021,2010,52.6,66.5
41023,2010,57.3,66.5
41025,2010,62.2,66.5
41027,2010,65.9,66.5
41029,2010,66.3,66.5
41031,2010,51.8,66.5
41033,2010,64.1,66.5
41035,2010,59.1,66.5
41037,2010,55.8,66.5
41039,2010,68.8,66.5
41041,2010,43.2,66.5
41043,2010,68.3,66.5
41045,2010,67.2,66.5
41047,2010,68.8,66.5
41049,2010,43.9,66.5
41051,2010,70.5,66.5
41053,2010,70.4,66.5
41055,2010,52.4,66.5
41057,2010,40.7,66.5
41059,2010,62,66.5
41061,2010,66.2,66.5
41063,2010,50.5,66.5
41065,2010,62.3,66.5
41067,2010,72.5,66.5
41069,2010,46.1,66.5
41071,2010,67.1,66.5
42001,2010,76.7,66.5
42003,2010,71.3,66.5
42005,2010,65.9,66.5
42007,2010,72.3,66.5
42009,2010,70.9,66.5
42011,2010,75.1,66.5
42013,2010,72.1,66.5
42015,2010,65.4,66.5
42017,2010,75.6,66.5
42019,2010,73.8,66.5
42021,2010,68.3,66.5
42023,2010,53,66.5
42025,2010,63.4,66.5
42027,2010,70.3,66.5
42029,2010,75.6,66.5
42031,2010,63.4,66.5
42033,2010,64.2,66.5
42035,2010,66.8,66.5
42037,2010,68.2,66.5
42039,2010,64.5,66.5
42041,2010,77.3,66.5
42043,2010,71.4,66.5
42045,2010,73,66.5
42047,2010,68.1,66.5
42049,2010,73.4,66.5
42051,2010,65.1,66.5
42053,2010,22.1,66.5
42055,2010,72.7,66.5
42057,2010,64.8,66.5
42059,2010,61.7,66.5
42061,2010,61.8,66.5
42063,2010,65.4,66.5
42065,2010,70.5,66.5
42067,2010,68.4,66.5
42069,2010,68.3,66.5
42071,2010,77.2,66.5
42073,2010,69.7,66.5
42075,2010,75.2,66.5
42077,2010,75.6,66.5
42079,2010,68.2,66.5
42081,2010,69.3,66.5
42083,2010,63.8,66.5
42085,2010,71.3,66.5
42087,2010,71.3,66.5
42089,2010,55.6,66.5
42091,2010,75.5,66.5
42093,2010,73.9,66.5
42095,2010,76.5,66.5
42097,2010,66.7,66.5
42099,2010,69.6,66.5
42101,2010,62.4,66.5
42103,2010,30.9,66.5
42105,2010,56.2,66.5
42107,2010,68.8,66.5
42109,2010,72.2,66.5
42111,2010,64.8,66.5
42113,2010,36.1,66.5
42115,2010,55.2,66.5
42117,2010,64.5,66.5
42119,2010,71.5,66.5
42121,2010,66.5,66.5
42123,2010,60.4,66.5
42125,2010,71.2,66.5
42127,2010,50.4,66.5
42129,2010,71.6,66.5
