GEOID,month,county_unemployment_rate,national_unemployment_rate
291870,07/01/20,8.7,10.5
291870,08/01/20,7.4,8.5
291870,09/01/20,5.8,7.7
291870,10/01/20,4.6,6.6
291870,11/01/20,4.6,6.4
291870,12/01/20,5.1,6.5
291890,01/01/20,3.5,4
291890,02/01/20,3.3,3.8
291890,03/01/20,4,4.5
291890,04/01/20,11.5,14.4
291890,05/01/20,10.3,13
291890,06/01/20,9,11.2
291890,07/01/20,7.9,10.5
291890,08/01/20,6.7,8.5
291890,09/01/20,5.5,7.7
291890,10/01/20,4.4,6.6
291890,11/01/20,4.5,6.4
291890,12/01/20,4.9,6.5
291950,01/01/20,3.9,4
291950,02/01/20,4.1,3.8
291950,03/01/20,4,4.5
291950,04/01/20,5.9,14.4
291950,05/01/20,4.8,13
291950,06/01/20,6.1,11.2
291950,07/01/20,7.6,10.5
291950,08/01/20,4.8,8.5
291950,09/01/20,3.3,7.7
291950,10/01/20,2.7,6.6
291950,11/01/20,3.2,6.4
291950,12/01/20,3.9,6.5
291970,01/01/20,4.9,4
291970,02/01/20,5,3.8
291970,03/01/20,5.5,4.5
291970,04/01/20,8,14.4
291970,05/01/20,5.1,13
